poison_steps,mechanism,evaluation_seed,final_gain,final_bias,init_x,init_x_dot,init_theta,init_theta_dot,first_violation_step,violation_steps,mean_reward
0,action_only,2032,0.0,0.0,-0.033668255476272335,-0.1725734700847743,0.12180797050090028,0.18397839572361385,,0,-0.0775189721822704
0,action_only,2032,0.0,0.0,-0.16907494503910653,0.23722104006924416,0.07007530109779561,-0.5762368198749008,,0,-0.02112057791030817
0,action_only,2032,0.0,0.0,-0.1116410955988063,-0.3693972214385036,0.0862563787812691,0.3015043416579235,,0,-0.1072233341915025
0,action_only,2032,0.0,0.0,-0.07837595298441319,0.37253283428954154,-0.07735196052146998,-0.9144132346240312,,0,-0.21940663278978045
0,action_only,2032,0.0,0.0,0.020648917744697515,-0.2768512080963187,-0.03599791079812287,-0.864633546656101,,0,-0.33210131119706826
0,action_only,2032,0.0,0.0,0.10779974980913615,0.45352466690669246,0.05704146306322483,0.7652887576478549,,0,-0.43871440448716553
0,action_only,2032,0.0,0.0,-0.05492988691717732,-0.45210726251745426,0.07565932482984802,0.22343058428073603,,0,-0.04771007144597952
0,action_only,2032,0.0,0.0,0.05760719150630317,-0.478075768445674,-0.08408812524389637,-0.2052038236222058,,0,-0.2004814054599147
0,action_only,2032,0.0,0.0,0.07746894116645775,-0.07227642188967187,0.12935553217254317,-0.4806520332439179,,0,-0.018355186239609918
0,action_only,2032,0.0,0.0,-0.1490751082051605,0.44103556705253666,0.10387619763869746,0.8187191625190255,,0,-0.5048720139560907
0,action_only,2032,0.0,0.0,-0.0012888644638468505,0.41763418648714234,-0.0671543354818394,0.05500901708232453,,0,-0.020293286983024905
0,action_only,2032,0.0,0.0,0.11850139309741575,-0.3928972659639173,0.05567739293032156,0.2900311677074996,,0,-0.03228426362786546
0,action_only,2032,0.0,0.0,-0.015159602126216698,0.4515321759110219,0.12424154352404201,0.3693094253031648,,0,-0.3409123318015977
0,action_only,2032,0.0,0.0,0.1781165756382211,0.3058392605380067,-0.021065972431829505,-0.4778888566778223,,0,-0.07158162880239077
0,action_only,2032,0.0,0.0,-0.1547048879709515,0.24897307011132663,0.1213954211941882,0.8111122204893226,,0,-0.44845991071561037
0,action_only,2032,0.0,0.0,-0.002120161786173469,-0.17184976597372892,0.04852499662286619,0.021724098713244544,,0,-0.020396777452154256
0,action_only,2032,0.0,0.0,-0.21856429263863109,0.17016032302355666,0.011770348305949863,0.008013635662230678,,0,-0.02155085201155661
0,action_only,2032,0.0,0.0,-0.06282171311026047,0.19563174742521983,-0.07618915969692491,0.3815588884528256,,0,-0.01977620353633406
0,action_only,2032,0.0,0.0,0.005974131748530842,-0.3899524505841978,-0.030036990553484702,0.8587715674402359,,0,-0.06686993739939391
0,action_only,2032,0.0,0.0,0.09427643744582331,-0.3984982074180845,0.11241397167920689,-0.48779650889385207,,0,-0.0426100208829308
0,commit_gate,2030,0.0,0.0,-0.05184600350204882,0.30607942143937183,0.10099304756404573,-0.2530248106604298,,0,-0.04760913519382071
0,commit_gate,2030,0.0,0.0,-0.1746701675661021,-0.0960382503057311,-0.07758359458311934,-0.9072980629069103,,0,-0.41813159577531506
0,commit_gate,2030,0.0,0.0,0.10087321247067488,-0.1781914725731859,0.10810903795123564,0.4947797228192494,,0,-0.1685355047908323
0,commit_gate,2030,0.0,0.0,-0.11061107803132053,-0.15683820569066687,0.029557280869386304,0.5523579826519649,,0,-0.07533818208388152
0,commit_gate,2030,0.0,0.0,-0.11244633322915232,-0.2523323291940618,-0.08078175843615758,0.7014294184526371,,0,-0.037163434842123214
0,commit_gate,2030,0.0,0.0,-0.03249481063765236,0.297320955958965,0.08713878784359438,-0.24534403441657937,,0,-0.03893716625266705
0,commit_gate,2030,0.0,0.0,-0.2128657522118897,-0.3795630479155544,0.018756430666800133,0.6211744595695985,,0,-0.10626370270035602
0,commit_gate,2030,0.0,0.0,-0.04125832193110157,-0.0887831501503984,-0.08845466779033351,-0.6387509190747986,,0,-0.26658607645313376
