duration,learner_seed,evaluation_seed,condition,mechanism,selected_index,init_x,init_x_dot,init_theta,init_theta_dot,snapshot_initially_accepted,casadi_full_first_violation_step,physical_first_violation_step,forward_switch_step,baseline_control_steps,mean_reward
12,2401,9401,clean,resident_predictive_authority,5,0.11889227713118222,-0.23517737698315877,-0.09351042217066699,-0.2014357922820167,True,,,,0,-0.1083335804910523
12,2401,9401,clean,raw_release,6,-0.2439870156587738,-0.36687702954215373,-0.14496225221771822,-0.36201085698047053,True,,,,0,-0.41332945812806643
12,2401,9401,clean,resident_predictive_authority,6,-0.2439870156587738,-0.36687702954215373,-0.14496225221771822,-0.36201085698047053,True,,,,0,-0.41332945812806643
12,2401,9401,clean,raw_release,7,0.12911407956686893,-0.3697138448737549,0.13548310981615322,-0.6248780965591767,True,,,,0,-0.033710441538384435
12,2401,9401,clean,resident_predictive_authority,7,0.12911407956686893,-0.3697138448737549,0.13548310981615322,-0.6248780965591767,True,,,,0,-0.033710441538384435
12,2401,9401,clean,raw_release,8,0.20135322399020023,-0.43892112110259196,0.0975708467700778,0.44916058702127293,True,,,,0,-0.07977503599186721
12,2401,9401,clean,resident_predictive_authority,8,0.20135322399020023,-0.43892112110259196,0.0975708467700778,0.44916058702127293,True,,,,0,-0.07977503599186721
12,2401,9401,clean,raw_release,9,0.12177634507525636,-0.12149567339188627,-0.09124502321022732,0.7663169828139726,True,,,,0,-0.03502323115147033
12,2401,9401,clean,resident_predictive_authority,9,0.12177634507525636,-0.12149567339188627,-0.09124502321022732,0.7663169828139726,True,,,,0,-0.03502323115147033
12,2401,9401,clean,raw_release,10,-0.0779056251636947,0.2823863254082509,-0.054125899203239305,-0.4227046664320675,True,,,,0,-0.046634839342085135
12,2401,9401,clean,resident_predictive_authority,10,-0.0779056251636947,0.2823863254082509,-0.054125899203239305,-0.4227046664320675,True,,,,0,-0.046634839342085135
12,2401,9401,clean,raw_release,11,0.010523573881162873,0.3997617191589934,0.14661771170354218,-0.06824788021550554,True,,,,0,-0.16198729718196184
12,2401,9401,clean,resident_predictive_authority,11,0.010523573881162873,0.3997617191589934,0.14661771170354218,-0.06824788021550554,True,,,,0,-0.16198729718196184
12,2401,9401,clean,raw_release,12,0.19439286871374706,-0.323024706691841,-0.005837907938676806,-0.41711884639742314,True,,,,0,-0.08313340220977507
12,2401,9401,clean,resident_predictive_authority,12,0.19439286871374706,-0.323024706691841,-0.005837907938676806,-0.41711884639742314,True,,,,0,-0.08313340220977507
12,2401,9401,clean,raw_release,13,-0.12432070806349088,0.015218075931251018,0.05491292870663608,-0.2808474858935275,True,,,,0,-0.009337913341812424
12,2401,9401,clean,resident_predictive_authority,13,-0.12432070806349088,0.015218075931251018,0.05491292870663608,-0.2808474858935275,True,,,,0,-0.009337913341812424
12,2401,9401,clean,raw_release,14,-0.10077150701259163,0.18702143900713752,-0.03222797423863809,-0.6674751860458463,True,,,,0,-0.10209431030840908
12,2401,9401,clean,resident_predictive_authority,14,-0.10077150701259163,0.18702143900713752,-0.03222797423863809,-0.6674751860458463,True,,,,0,-0.10209431030840908
